asset_id,asset_type,latitude,longitude,region
CA-POW-07015,power_line,37.6909,-122.3232,San Francisco
CA-TRA-07016,transformer,34.6914,-119.4696,Santa Barbara
CA-HOU-07017,house,32.5,-119.796,Los Angeles
CA-EME-07018,emergency_center,34.9515,-117.8703,Los Angeles
CA-SCH-07019,school,34.2014,-115.9263,San Diego
CA-SCH-07020,school,36.2345,-120.2106,Fresno
CA-HOU-07021,house,34.2207,-118.7366,Los Angeles
CA-HOU-07022,house,37.165,-122.3634,San Jose
CA-HOU-07023,house,32.5654,-118.2198,San Diego
CA-SCH-07024,school,37.0936,-122.533,San Jose
CA-POW-07025,power_line,38.5638,-120.6229,San Jose
CA-HOU-07026,house,38.6802,-123.1078,San Francisco
CA-HOU-07027,house,34.4106,-120.5359,Los Angeles
CA-HOS-07028,hospital,33.2088,-119.4866,Los Angeles
CA-HOU-07029,house,34.2666,-119.1338,Los Angeles
CA-SCH-07030,school,34.7594,-117.5867,Riverside
CA-HOU-07031,house,34.2336,-116.5303,San Diego
CA-HOS-07032,hospital,37.8892,-123.5735,San Francisco
CA-HOU-07033,house,34.9497,-119.4472,Santa Barbara
CA-HOU-07034,house,34.5736,-119.883,Santa Barbara
CA-HOU-07035,house,33.0009,-117.5076,San Diego
CA-POW-07036,power_line,38.3661,-120.9561,Sacramento
CA-HOU-07037,house,39.2619,-121.0193,Sacramento
CA-POW-07038,power_line,37.5757,-122.382,San Jose
CA-HOU-07039,house,36.4175,-121.2724,San Francisco
CA-SHE-07040,shelter,35.8802,-119.9435,Fresno
CA-TRA-07041,transformer,32.9571,-116.5735,Los Angeles
CA-HOU-07042,house,35.2201,-118.4026,Bakersfield
CA-POW-07043,power_line,37.0512,-121.811,San Jose
CA-SCH-07044,school,34.1073,-117.3569,Riverside
CA-SCH-07045,school,38.4057,-121.4176,Sacramento
CA-EME-07046,emergency_center,39.6188,-122.1683,Sacramento
CA-HOU-07047,house,34.0257,-119.1389,Los Angeles
CA-EME-07048,emergency_center,38.7034,-124.0296,San Francisco
CA-TRA-07049,transformer,36.7164,-119.9284,Fresno
CA-POW-07050,power_line,32.7968,-116.3491,San Diego
CA-HOU-07051,house,36.2723,-120.0087,Fresno
CA-POW-07052,power_line,40.4411,-121.9294,Redding
CA-HOU-07053,house,34.2121,-118.1396,San Diego
CA-HOU-07054,house,33.4854,-119.9431,Los Angeles
CA-POW-07055,power_line,32.8519,-116.9548,San Diego
CA-HOU-07056,house,38.0398,-123.9954,San Francisco
CA-SHE-07057,shelter,34.1583,-116.9921,Los Angeles
CA-EME-07058,emergency_center,40.8014,-122.202,Redding
CA-HOU-07059,house,34.1211,-116.1336,San Diego
CA-HOS-07060,hospital,40.8304,-121.7892,Redding
CA-HOU-07061,house,38.3601,-120.8819,San Jose
CA-HOS-07062,hospital,37.681,-122.0568,San Francisco
CA-POW-07063,power_line,35.2714,-117.2528,Los Angeles
CA-HOS-07064,hospital,38.4226,-121.9577,San Francisco
CA-HOU-07065,house,36.6886,-122.2629,San Francisco
CA-SHE-07066,shelter,32.5,-115.8231,San Diego
CA-HOU-07067,house,39.9686,-122.3256,Sacramento
CA-HOU-07068,house,38.5035,-121.4008,Sacramento
CA-POW-07069,power_line,34.4496,-118.514,Los Angeles
CA-HOU-07070,house,39.3809,-121.9747,Sacramento
CA-SHE-07071,shelter,39.0287,-121.0937,Sacramento
CA-HOU-07072,house,34.187,-119.6274,Los Angeles
CA-TRA-07073,transformer,34.1531,-117.6004,Los Angeles
CA-HOU-07074,house,32.5,-117.2038,San Diego
CA-POW-07075,power_line,37.4745,-122.3047,San Jose
CA-HOS-07076,hospital,32.5,-117.6741,Los Angeles
CA-HOU-07077,house,35.7758,-121.9236,San Jose
CA-SCH-07078,school,36.9646,-122.5246,San Francisco
CA-TRA-07079,transformer,35.057,-118.2674,Bakersfield
CA-HOU-07080,house,38.0046,-121.8612,San Francisco
CA-HOU-07081,house,35.3269,-118.7443,Bakersfield
CA-SCH-07082,school,33.4967,-118.2962,Los Angeles
CA-HOS-07083,hospital,37.0023,-119.4517,Fresno
CA-HOU-07084,house,32.9506,-117.7456,San Diego
CA-HOS-07085,hospital,36.7106,-122.5509,San Jose
CA-HOU-07086,house,34.0319,-118.5775,San Diego
CA-TRA-07087,transformer,40.2455,-121.9724,Redding
CA-SHE-07088,shelter,37.1097,-121.8122,San Jose
CA-HOU-07089,house,37.0173,-121.4654,San Francisco
CA-HOU-07090,house,36.5881,-119.4116,Fresno
CA-HOU-07091,house,36.9271,-119.3894,Fresno
CA-HOU-07092,house,34.4054,-119.0235,Los Angeles
CA-HOU-07093,house,32.5,-118.3914,Los Angeles
CA-HOU-07094,house,37.037,-122.6896,San Jose
CA-TRA-07095,transformer,37.7088,-122.5015,San Francisco
CA-HOU-07096,house,37.5027,-122.6276,San Francisco
CA-POW-07097,power_line,33.0502,-116.6612,San Diego
CA-SCH-07098,school,37.8159,-119.0827,Fresno
CA-HOU-07099,house,32.5,-115.2423,San Diego
CA-POW-07100,power_line,35.6423,-118.5523,Los Angeles
CA-HOU-07101,house,37.2442,-121.6482,San Jose
CA-HOU-07102,house,34.2441,-118.1536,Riverside
CA-HOU-07103,house,33.1554,-116.5723,San Diego
CA-POW-07104,power_line,38.1834,-121.8935,San Jose
CA-HOU-07105,house,35.5269,-118.6691,Bakersfield
CA-HOU-07106,house,32.5,-118.9925,Los Angeles
CA-TRA-07107,transformer,39.0615,-120.9191,Sacramento
CA-HOU-07108,house,36.8671,-119.7199,Fresno
CA-HOU-07109,house,33.3693,-119.4636,Los Angeles
CA-HOU-07110,house,32.5,-116.9065,San Diego
CA-EME-07111,emergency_center,35.0704,-117.4393,Los Angeles
CA-POW-07112,power_line,33.1871,-115.8477,San Diego
CA-HOU-07113,house,34.6668,-119.2641,Los Angeles
CA-HOU-07114,house,36.695,-118.0565,Fresno
CA-HOS-07115,hospital,35.3423,-119.6623,Bakersfield
CA-TRA-07116,transformer,35.2623,-119.0213,Bakersfield
CA-HOU-07117,house,35.1665,-119.0649,Bakersfield
CA-HOU-07118,house,34.3678,-116.9772,Los Angeles
CA-EME-07119,emergency_center,37.8838,-122.6309,San Francisco
CA-HOU-07120,house,35.8714,-115.75,Los Angeles
CA-EME-07121,emergency_center,32.5,-117.3512,San Diego
CA-SCH-07122,school,34.8224,-119.8012,Santa Barbara
CA-HOU-07123,house,34.4083,-119.7576,Los Angeles
CA-POW-07124,power_line,37.4677,-120.784,Fresno
CA-HOU-07125,house,38.3118,-122.412,San Francisco
CA-HOU-07126,house,33.1658,-118.3106,Los Angeles
CA-HOU-07127,house,37.9782,-121.8616,San Francisco
CA-HOU-07128,house,33.5889,-118.5656,Los Angeles
CA-HOS-07129,hospital,34.6643,-117.4434,Los Angeles
CA-HOU-07130,house,40.8738,-122.8732,Redding
CA-HOU-07131,house,37.6231,-123.5926,San Francisco
CA-HOU-07132,house,35.5853,-119.5924,Bakersfield
CA-HOS-07133,hospital,33.4816,-116.2581,Los Angeles
CA-EME-07134,emergency_center,32.785,-119.1896,Los Angeles
CA-HOS-07135,hospital,39.8595,-120.2672,Sacramento
CA-HOU-07136,house,38.137,-122.1497,San Jose
CA-TRA-07137,transformer,36.9388,-122.1733,San Jose
CA-TRA-07138,transformer,34.5078,-117.0305,Riverside
CA-HOU-07139,house,34.2278,-116.9985,Los Angeles
CA-HOU-07140,house,37.9798,-121.2054,San Francisco
CA-HOU-07141,house,39.2592,-121.2118,Sacramento
CA-HOU-07142,house,35.4347,-118.254,Los Angeles
CA-HOU-07143,house,33.8985,-117.9721,San Diego
CA-HOS-07144,hospital,38.5012,-123.381,Sacramento
CA-HOU-07145,house,32.5,-117.1105,San Diego
CA-HOU-07146,house,36.2604,-118.9679,Fresno
CA-TRA-07147,transformer,35.1552,-118.7312,Bakersfield
CA-TRA-07148,transformer,34.2687,-117.3468,Los Angeles
CA-HOU-07149,house,34.2556,-116.3621,Los Angeles
CA-TRA-07150,transformer,32.5,-117.6475,Los Angeles
CA-POW-07151,power_line,40.6393,-123.1003,Redding
CA-HOU-07152,house,34.6044,-119.4399,Los Angeles
CA-SHE-07153,shelter,34.719,-116.1066,Los Angeles
CA-HOU-07154,house,32.5,-117.317,San Diego
CA-HOU-07155,house,35.3073,-118.8853,Bakersfield
CA-HOU-07156,house,34.7276,-118.1093,Los Angeles
CA-HOU-07157,house,34.2849,-120.3962,Los Angeles
CA-TRA-07158,transformer,34.5071,-119.1682,Santa Barbara
CA-SCH-07159,school,32.5,-116.4019,San Diego
CA-TRA-07160,transformer,32.934,-116.8124,Los Angeles
CA-HOU-07161,house,36.5239,-116.8997,Los Angeles
CA-SHE-07162,shelter,36.7264,-119.3881,Fresno
CA-HOU-07163,house,34.024,-116.2827,San Diego
CA-HOU-07164,house,38.2507,-120.0382,Sacramento
CA-HOU-07165,house,36.487,-122.1888,San Jose
CA-HOU-07166,house,32.5,-117.629,Los Angeles
CA-HOU-07167,house,35.1194,-119.0721,Bakersfield
CA-POW-07168,power_line,32.5,-116.6301,Los Angeles
CA-TRA-07169,transformer,32.6659,-116.0952,Los Angeles
CA-HOU-07170,house,34.2112,-120.12,Santa Barbara
CA-HOU-07171,house,34.8861,-117.6211,Los Angeles
CA-TRA-07172,transformer,32.8332,-115.865,San Diego
CA-HOU-07173,house,34.0581,-117.7265,Los Angeles
CA-HOU-07174,house,37.6155,-121.6098,San Jose
CA-TRA-07175,transformer,34.1138,-119.4019,Santa Barbara
CA-POW-07176,power_line,33.7329,-118.0868,Riverside
CA-SCH-07177,school,37.3425,-119.3873,Fresno
CA-EME-07178,emergency_center,36.6151,-122.3147,San Jose
CA-HOU-07179,house,40.9911,-123.1103,Redding
CA-HOS-07180,hospital,35.4857,-116.3066,Los Angeles
CA-HOU-07181,house,38.8946,-122.0263,Sacramento
CA-SCH-07182,school,34.8649,-119.6693,Santa Barbara
CA-HOU-07183,house,32.5,-119.7712,Los Angeles
CA-HOU-07184,house,37.9272,-121.0802,San Francisco
CA-TRA-07185,transformer,36.3223,-119.0363,Fresno
CA-SCH-07186,school,36.8279,-119.2848,Fresno
CA-HOU-07187,house,38.3532,-121.4681,San Jose
CA-SCH-07188,school,34.281,-115.5007,Los Angeles
CA-HOU-07189,house,34.5654,-116.0843,San Diego
CA-HOU-07190,house,36.8099,-121.8129,San Jose
CA-HOU-07191,house,35.0889,-118.6141,Bakersfield
CA-EME-07192,emergency_center,33.9628,-117.561,Riverside
CA-POW-07193,power_line,38.2015,-121.4546,San Jose
CA-HOU-07194,house,38.5256,-122.6124,Sacramento
CA-HOU-07195,house,37.4417,-120.6141,San Francisco
CA-POW-07196,power_line,36.4197,-118.4467,Fresno
CA-TRA-07197,transformer,38.8834,-124.0256,San Francisco
CA-HOU-07198,house,32.5,-119.1094,San Diego
CA-HOU-07199,house,33.8103,-118.8543,Los Angeles
CA-HOU-07200,house,36.197,-118.1623,Los Angeles
CA-HOU-07201,house,37.0557,-122.4201,San Francisco
CA-POW-07202,power_line,32.6121,-116.231,San Diego
CA-SCH-07203,school,37.6969,-121.9543,Sacramento
CA-HOU-07204,house,34.4191,-118.65,Los Angeles
CA-HOU-07205,house,32.7517,-119.0455,San Diego
CA-HOU-07206,house,39.174,-121.388,Sacramento
CA-HOU-07207,house,33.3604,-118.6846,San Diego
CA-HOU-07208,house,37.9129,-121.6384,Sacramento
CA-TRA-07209,transformer,37.5579,-122.4449,San Francisco
CA-HOU-07210,house,34.0874,-118.0488,Los Angeles
CA-HOS-07211,hospital,37.1875,-119.7684,Fresno
CA-HOU-07212,house,37.9643,-123.2558,San Francisco
CA-HOU-07213,house,33.3989,-117.6135,Los Angeles
CA-HOU-07214,house,36.0391,-118.9647,Fresno
CA-TRA-07215,transformer,37.1936,-121.7161,San Francisco
CA-TRA-07216,transformer,35.1994,-118.7736,Los Angeles
CA-TRA-07217,transformer,37.2066,-121.4076,San Francisco
CA-HOU-07218,house,32.5,-117.5648,San Diego
CA-SHE-07219,shelter,35.2977,-118.2773,Bakersfield
CA-POW-07220,power_line,32.5,-117.7003,Los Angeles
CA-TRA-07221,transformer,34.7832,-116.8406,San Diego
CA-HOU-07222,house,33.862,-117.6037,Los Angeles
CA-POW-07223,power_line,35.0602,-118.8994,Los Angeles
CA-HOU-07224,house,37.5751,-121.3251,San Jose
CA-HOU-07225,house,33.7211,-120.3363,Santa Barbara
CA-HOU-07226,house,34.6762,-118.991,Los Angeles
CA-HOU-07227,house,33.4844,-118.2955,Los Angeles
CA-EME-07228,emergency_center,34.7881,-119.906,Los Angeles
CA-EME-07229,emergency_center,33.1659,-119.5475,Los Angeles
CA-HOU-07230,house,38.8316,-122.8777,Sacramento
CA-HOU-07231,house,33.7246,-117.3158,Riverside
CA-EME-07232,emergency_center,33.4652,-118.2773,Los Angeles
CA-EME-07233,emergency_center,37.5315,-121.5902,Sacramento
CA-HOU-07234,house,34.7957,-119.874,Los Angeles
CA-TRA-07235,transformer,37.5821,-121.767,San Francisco
CA-HOS-07236,hospital,37.7393,-122.3975,San Francisco
CA-HOU-07237,house,34.3908,-120.4436,Los Angeles
CA-SCH-07238,school,37.2157,-121.9599,San Francisco
CA-HOU-07239,house,37.2848,-122.3958,San Jose
CA-HOU-07240,house,32.5,-118.1581,Los Angeles
CA-POW-07241,power_line,38.6471,-123.0347,San Francisco
CA-HOU-07242,house,39.1378,-123.3199,Sacramento
CA-HOU-07243,house,40.3696,-121.9373,Redding
CA-POW-07244,power_line,34.9384,-118.5941,Los Angeles
CA-SCH-07245,school,38.8874,-122.3325,Sacramento
CA-HOU-07246,house,34.4536,-115.5053,Los Angeles
CA-SCH-07247,school,33.6672,-118.2325,Los Angeles
CA-HOU-07248,house,32.6782,-118.8936,San Diego
CA-HOS-07249,hospital,32.5,-116.9861,San Diego
CA-SCH-07250,school,39.929,-122.6551,Redding
CA-TRA-07251,transformer,35.4412,-118.2815,Los Angeles
CA-HOU-07252,house,38.91,-122.0614,Sacramento
CA-POW-07253,power_line,35.0254,-119.2868,Los Angeles
CA-HOU-07254,house,33.9305,-117.8079,Riverside
CA-HOS-07255,hospital,33.8958,-117.7295,Los Angeles
CA-HOU-07256,house,32.5,-116.6549,San Diego
CA-HOU-07257,house,36.7607,-119.5781,Fresno
CA-SCH-07258,school,37.9055,-122.1773,Sacramento
CA-HOU-07259,house,37.4604,-122.6305,San Francisco
CA-HOU-07260,house,33.125,-117.4046,Riverside
CA-TRA-07261,transformer,35.8247,-120.299,Fresno
CA-HOU-07262,house,34.4145,-120.1422,Santa Barbara
CA-HOU-07263,house,37.9515,-122.1598,Sacramento
CA-HOU-07264,house,33.6426,-116.6817,San Diego
CA-SCH-07265,school,35.6059,-119.2979,Bakersfield
CA-HOU-07266,house,37.0181,-121.1863,San Jose
CA-POW-07267,power_line,34.8848,-118.4488,Los Angeles
CA-HOS-07268,hospital,36.2238,-121.9517,San Francisco
CA-SCH-07269,school,38.2115,-122.7269,Sacramento
CA-HOU-07270,house,35.1967,-117.2866,Los Angeles
CA-EME-07271,emergency_center,34.9953,-117.7502,Los Angeles
CA-HOU-07272,house,32.5,-118.0754,San Diego
CA-POW-07273,power_line,32.5,-116.7994,Los Angeles
CA-HOU-07274,house,35.0175,-119.7043,Bakersfield
CA-POW-07275,power_line,33.4633,-117.0115,San Diego
CA-TRA-07276,transformer,35.8556,-120.0093,Bakersfield
CA-SHE-07277,shelter,37.6529,-122.4646,San Francisco
CA-TRA-07278,transformer,34.4947,-119.2559,Los Angeles
CA-POW-07279,power_line,40.1978,-122.5585,Redding
CA-HOU-07280,house,39.3569,-121.872,San Francisco
CA-HOU-07281,house,38.246,-119.9756,Sacramento
CA-HOU-07282,house,32.5,-116.602,San Diego
CA-HOU-07283,house,35.9044,-119.245,Fresno
CA-HOS-07284,hospital,39.0236,-120.6968,Sacramento
CA-HOU-07285,house,38.442,-121.4902,Sacramento
CA-HOU-07286,house,34.7069,-118.417,Los Angeles
CA-SCH-07287,school,36.8235,-121.2497,San Jose
CA-HOU-07288,house,38.324,-122.4225,Sacramento
CA-TRA-07289,transformer,37.8062,-121.9087,San Francisco
CA-HOU-07290,house,36.4528,-122.7791,San Francisco
CA-HOU-07291,house,35.9696,-118.2856,Bakersfield
CA-SCH-07292,school,33.9059,-121.2105,Los Angeles
CA-TRA-07293,transformer,36.5364,-121.1337,San Jose
CA-HOU-07294,house,37.334,-122.4198,San Francisco
CA-HOU-07295,house,38.5149,-121.9006,San Francisco
CA-HOU-07296,house,32.6439,-115.4293,San Diego
CA-SCH-07297,school,34.5852,-119.495,Santa Barbara
CA-HOU-07298,house,32.5,-118.6353,Los Angeles
CA-HOU-07299,house,33.9655,-117.313,Los Angeles
CA-SCH-07300,school,36.399,-122.2837,San Jose
CA-HOU-07301,house,32.981,-117.653,Los Angeles
CA-HOU-07302,house,37.2797,-123.0296,San Jose
CA-TRA-07303,transformer,37.6595,-123.0502,Sacramento
CA-POW-07304,power_line,36.1485,-120.3076,Fresno
CA-HOU-07305,house,35.5207,-118.0256,Los Angeles
CA-HOU-07306,house,37.8334,-122.4096,San Francisco
CA-HOU-07307,house,37.8102,-122.2269,San Francisco
CA-HOU-07308,house,33.8929,-118.4492,Los Angeles
CA-TRA-07309,transformer,34.4854,-118.8648,Los Angeles
CA-TRA-07310,transformer,33.3631,-117.047,San Diego
CA-HOU-07311,house,34.1864,-117.1836,Los Angeles
CA-SCH-07312,school,34.9543,-118.1231,Los Angeles
CA-TRA-07313,transformer,38.8796,-122.3057,Sacramento
CA-HOU-07314,house,35.9754,-122.8952,San Francisco
CA-HOU-07315,house,39.6342,-122.7471,San Francisco
CA-SHE-07316,shelter,37.0052,-123.6611,San Francisco
CA-TRA-07317,transformer,32.5,-117.1483,Los Angeles
CA-HOU-07318,house,37.9623,-123.6567,San Francisco
CA-HOS-07319,hospital,35.3033,-117.9559,Los Angeles
CA-HOU-07320,house,32.8522,-117.7314,San Diego
CA-HOU-07321,house,34.9811,-118.3838,Los Angeles
CA-SCH-07322,school,34.8565,-119.206,Los Angeles
CA-SCH-07323,school,36.8682,-119.9511,Fresno
CA-HOU-07324,house,33.9033,-117.3864,Riverside
CA-HOU-07325,house,34.1869,-119.0021,Santa Barbara
CA-HOU-07326,house,33.8454,-119.2287,Los Angeles
CA-SCH-07327,school,35.2183,-119.3577,Bakersfield
CA-HOU-07328,house,32.5,-116.2792,San Diego
CA-POW-07329,power_line,34.5608,-117.9528,Los Angeles
CA-TRA-07330,transformer,35.4706,-117.5839,Los Angeles
CA-TRA-07331,transformer,33.8829,-117.4897,Los Angeles
CA-HOU-07332,house,32.5,-118.5417,San Diego
CA-HOU-07333,house,38.733,-121.7331,Sacramento
CA-HOU-07334,house,36.8577,-119.1546,Fresno
CA-HOS-07335,hospital,37.1415,-119.7788,Fresno
CA-TRA-07336,transformer,34.7865,-119.1117,Bakersfield
CA-SHE-07337,shelter,35.5324,-120.321,Los Angeles
CA-POW-07338,power_line,37.2549,-120.0128,Fresno
CA-SHE-07339,shelter,33.0462,-117.5886,Los Angeles
CA-HOU-07340,house,38.2662,-121.2462,San Jose
CA-HOU-07341,house,34.7407,-117.6394,Riverside
CA-HOU-07342,house,34.7363,-118.0278,Los Angeles
CA-TRA-07343,transformer,40.5036,-122.1304,Redding
CA-HOS-07344,hospital,32.957,-118.203,Los Angeles
CA-SCH-07345,school,37.3575,-122.612,San Jose
CA-HOU-07346,house,34.5856,-119.5804,Los Angeles
CA-TRA-07347,transformer,40.8212,-122.3851,Redding
CA-HOU-07348,house,34.6712,-120.1953,Los Angeles
CA-SCH-07349,school,39.9332,-121.9962,Redding
CA-EME-07350,emergency_center,38.2923,-122.5015,San Francisco
CA-POW-07351,power_line,34.0089,-117.0668,Los Angeles
CA-POW-07352,power_line,34.517,-119.0481,Los Angeles
CA-TRA-07353,transformer,39.187,-122.9881,Sacramento
CA-TRA-07354,transformer,34.6843,-121.6736,Los Angeles
CA-POW-07355,power_line,34.0484,-116.548,Riverside
CA-HOU-07356,house,37.707,-122.9358,San Francisco
CA-HOS-07357,hospital,34.3471,-116.7525,Los Angeles
CA-HOU-07358,house,33.7423,-116.1989,San Diego
CA-HOS-07359,hospital,33.5248,-115.7116,Los Angeles
CA-HOU-07360,house,34.1784,-119.7971,Santa Barbara
CA-TRA-07361,transformer,40.5077,-123.0125,Redding
CA-SCH-07362,school,38.0906,-122.6974,San Francisco
CA-HOS-07363,hospital,35.4477,-118.9526,Los Angeles
CA-HOU-07364,house,40.6992,-121.9369,Redding
CA-HOU-07365,house,35.1464,-118.6874,Bakersfield
CA-HOU-07366,house,39.5361,-121.4757,Sacramento
CA-HOU-07367,house,33.9286,-117.5604,Riverside
CA-HOU-07368,house,37.2249,-121.7499,San Jose
CA-HOU-07369,house,37.3916,-122.3587,San Jose
CA-TRA-07370,transformer,34.551,-118.1824,Los Angeles
CA-HOU-07371,house,35.0586,-118.4446,Bakersfield
CA-HOU-07372,house,33.4739,-117.3941,Riverside
CA-HOU-07373,house,36.5464,-122.6156,San Jose
CA-HOU-07374,house,33.0449,-120.3524,Los Angeles
CA-SHE-07375,shelter,32.8689,-116.729,San Diego
CA-SCH-07376,school,41.2237,-121.9956,Redding
CA-HOU-07377,house,34.0597,-120.1812,Santa Barbara
CA-TRA-07378,transformer,33.4786,-117.0511,Riverside
CA-POW-07379,power_line,33.496,-118.1599,San Diego
CA-HOU-07380,house,32.5,-118.9235,Los Angeles
CA-TRA-07381,transformer,37.0117,-123.4141,San Francisco
CA-HOU-07382,house,37.9135,-120.2559,Fresno
CA-TRA-07383,transformer,35.0145,-118.5852,Bakersfield
CA-SCH-07384,school,34.3504,-119.2939,Santa Barbara
CA-TRA-07385,transformer,32.5,-118.457,San Diego
CA-HOU-07386,house,37.3289,-122.463,San Jose
CA-HOU-07387,house,35.4741,-118.0801,Los Angeles
CA-HOU-07388,house,38.5693,-120.8704,Sacramento
CA-HOS-07389,hospital,38.9699,-121.632,Sacramento
CA-SCH-07390,school,37.4853,-122.0841,San Francisco
CA-HOU-07391,house,35.8295,-117.6782,Los Angeles
CA-TRA-07392,transformer,35.0204,-117.5784,Los Angeles
CA-HOU-07393,house,32.5,-117.096,San Diego
CA-POW-07394,power_line,33.2695,-117.9177,San Diego
CA-POW-07395,power_line,33.2156,-117.776,Los Angeles
CA-HOU-07396,house,33.3226,-117.6405,Los Angeles
CA-HOU-07397,house,36.5672,-119.5473,Fresno
CA-HOU-07398,house,36.7387,-119.3179,Fresno
CA-SHE-07399,shelter,36.008,-120.8471,Fresno
CA-SCH-07400,school,33.0346,-118.575,Los Angeles
CA-TRA-07401,transformer,40.2525,-121.6618,Redding
CA-HOU-07402,house,37.0344,-122.7499,San Francisco
CA-POW-07403,power_line,34.2414,-117.7864,Riverside
CA-HOU-07404,house,37.653,-122.4438,San Jose
CA-EME-07405,emergency_center,37.7571,-121.3657,San Francisco
CA-TRA-07406,transformer,38.2037,-121.6466,San Francisco
CA-HOU-07407,house,39.2554,-121.1144,Sacramento
CA-HOU-07408,house,33.0536,-119.0223,Los Angeles
CA-HOU-07409,house,33.0858,-115.631,San Diego
CA-HOU-07410,house,37.2101,-122.2891,Sacramento
CA-HOU-07411,house,37.7432,-120.0912,Fresno
CA-POW-07412,power_line,32.7551,-117.853,Los Angeles
CA-TRA-07413,transformer,32.5,-120.7684,Los Angeles
CA-TRA-07414,transformer,33.5181,-117.4139,Los Angeles
CA-SCH-07415,school,39.7105,-122.5515,Sacramento
CA-TRA-07416,transformer,35.3236,-120.0773,Bakersfield
CA-HOU-07417,house,35.5686,-116.1975,Los Angeles
CA-TRA-07418,transformer,38.1377,-120.5387,Sacramento
CA-SHE-07419,shelter,37.7958,-122.5562,San Francisco
CA-HOU-07420,house,32.6465,-118.1985,Los Angeles
CA-SCH-07421,school,33.4428,-117.605,Los Angeles
CA-HOU-07422,house,34.1375,-118.6863,Los Angeles
CA-POW-07423,power_line,32.5,-117.3435,San Diego
CA-HOU-07424,house,36.4993,-120.5311,Fresno
CA-SCH-07425,school,33.3577,-117.7765,Los Angeles
CA-SCH-07426,school,33.3788,-119.3065,Los Angeles
CA-HOU-07427,house,33.9265,-116.7871,Los Angeles
CA-POW-07428,power_line,34.494,-119.5474,Los Angeles
CA-SHE-07429,shelter,38.9832,-122.1931,Sacramento
CA-HOU-07430,house,33.0907,-117.614,San Diego
CA-HOU-07431,house,34.4724,-118.9575,Los Angeles
CA-HOU-07432,house,34.7961,-117.1045,Los Angeles
CA-HOU-07433,house,35.3086,-117.2272,Los Angeles
CA-HOU-07434,house,38.4088,-122.795,Sacramento
CA-SCH-07435,school,37.5152,-119.1468,Fresno
CA-HOU-07436,house,37.823,-122.4839,Sacramento
CA-SHE-07437,shelter,36.4869,-120.5804,San Francisco
CA-HOU-07438,house,33.0679,-115.441,Los Angeles
CA-HOU-07439,house,36.723,-120.6567,Fresno
CA-HOU-07440,house,33.6314,-120.4463,Los Angeles
CA-TRA-07441,transformer,33.5204,-120.1761,Los Angeles
CA-TRA-07442,transformer,37.0371,-121.883,San Jose
CA-POW-07443,power_line,32.7214,-119.0803,Los Angeles
CA-HOU-07444,house,33.1444,-117.2532,San Diego
CA-HOU-07445,house,33.4878,-118.8286,Los Angeles
CA-HOU-07446,house,38.9373,-121.1633,Sacramento
CA-HOU-07447,house,34.1685,-118.9404,Santa Barbara
CA-POW-07448,power_line,33.5414,-117.5519,San Diego
CA-HOU-07449,house,32.5,-119.1153,Los Angeles
CA-POW-07450,power_line,34.5494,-117.3503,Los Angeles
CA-HOU-07451,house,34.4173,-119.941,Santa Barbara
CA-HOU-07452,house,33.5336,-116.733,San Diego
CA-TRA-07453,transformer,34.449,-119.1977,Santa Barbara
CA-HOU-07454,house,37.8887,-121.2738,San Francisco
CA-HOU-07455,house,36.9753,-122.9284,San Francisco
CA-TRA-07456,transformer,34.1293,-118.2115,Los Angeles
CA-HOU-07457,house,32.6308,-117.6616,San Diego
CA-HOU-07458,house,37.5856,-119.9267,Fresno
CA-HOU-07459,house,39.7811,-122.2651,Sacramento
CA-HOU-07460,house,36.8322,-121.1114,Sacramento
CA-POW-07461,power_line,33.1715,-118.0704,Los Angeles
CA-TRA-07462,transformer,38.8477,-122.1413,Sacramento
CA-POW-07463,power_line,32.5899,-117.5237,Los Angeles
CA-SCH-07464,school,36.2686,-120.1562,Fresno
CA-HOU-07465,house,32.5,-118.5577,Los Angeles
CA-HOU-07466,house,38.8352,-121.9622,San Francisco
CA-SHE-07467,shelter,34.3254,-116.7862,Los Angeles
CA-HOU-07468,house,34.1881,-120.0828,Santa Barbara
CA-SCH-07469,school,34.2938,-117.0926,Los Angeles
CA-HOU-07470,house,33.9856,-120.0849,Los Angeles
CA-TRA-07471,transformer,32.6283,-118.4645,Los Angeles
CA-HOU-07472,house,38.014,-120.4814,San Francisco
CA-HOU-07473,house,34.9101,-118.8522,Los Angeles
CA-TRA-07474,transformer,33.5185,-118.0224,San Diego
CA-TRA-07475,transformer,40.3626,-122.658,Redding
CA-HOU-07476,house,40.4789,-122.7969,Redding
CA-SHE-07477,shelter,33.6295,-118.0979,Los Angeles
CA-HOU-07478,house,35.3496,-120.0276,Fresno
CA-HOU-07479,house,36.6262,-117.9828,Los Angeles
CA-HOU-07480,house,40.5504,-122.3425,Redding
CA-SCH-07481,school,36.6576,-122.1576,San Francisco
CA-HOU-07482,house,37.3165,-122.5171,San Francisco
CA-HOU-07483,house,40.7382,-121.482,Redding
CA-HOU-07484,house,33.3045,-116.3285,San Diego
CA-SHE-07485,shelter,35.1611,-120.4188,Los Angeles
CA-TRA-07486,transformer,38.939,-120.2769,Sacramento
CA-HOU-07487,house,37.1731,-120.3006,Fresno
CA-HOU-07488,house,36.4283,-122.8386,San Jose
